,item_id,name,category,price,old_price,sellable_online,link,other_colors,designer,depth,height,width
475,60443622,BESTÅ,Bookcases & shelving units,150.0,No old price,True,https://www.ikea.com/sa/en/p/besta-top-panel-concrete-effect-light-grey-60443622/,No,IKEA of Sweden,42.0,,120.0
82,80017389,SANDVIKA,Beds,295.0,No old price,True,https://www.ikea.com/sa/en/p/sandvika-guest-bed-80017389/,No,IKEA of Sweden,,34.0,80.0
291,30334605,EKET,Bookcases & shelving units,220.0,SR 275,True,https://www.ikea.com/sa/en/p/eket-cabinet-w-2-doors-and-2-shelves-white-30334605/,Yes,Jon Karlsson,25.0,70.0,70.0
140,80341496,NYHAMN,Beds,600.0,No old price,True,https://www.ikea.com/sa/en/p/nyhamn-pocket-sprung-mattress-firm-80341496/,No,IKEA of Sweden/L Hilland,,,140.0
531,9017831,BILLY / MORLIDEN,Bookcases & shelving units,925.0,No old price,True,https://www.ikea.com/sa/en/p/billy-morliden-bookcase-white-s09017831/,Yes,IKEA of Sweden/Gillis Lundgren,30.0,106.0,200.0
781,29184433,SVALNÄS,Bookcases & shelving units,1620.0,No old price,True,https://www.ikea.com/sa/en/p/svalnaes-wall-mounted-shelf-combination-bamboo-s29184433/,No,Jon Karlsson,25.0,176.0,193.0
114,99287550,DELAKTIG,Beds,2195.0,No old price,True,https://www.ikea.com/sa/en/p/delaktig-bed-frame-with-headboard-aluminium-rattan-s99287550/,No,Tom Dixon/IKEA of Sweden,,99.0,164.0
145,10247973,SVÄRTA,Beds,895.0,No old price,True,https://www.ikea.com/sa/en/p/svaerta-bunk-bed-frame-silver-colour-10247973/,No,Tord Björklund,,159.0,97.0
505,10364293,OLAUS,Bookcases & shelving units,29.0,No old price,True,https://www.ikea.com/sa/en/p/olaus-cover-for-shelf-10364293/,No,IKEA of Sweden,,,92.0
353,69190861,EKET,Bookcases & shelving units,435.0,No old price,True,https://www.ikea.com/sa/en/p/eket-cabinet-combination-with-feet-dark-grey-s69190861/,Yes,Jon Karlsson/IKEA of Sweden,35.0,107.0,105.0
98,30249546,HEMNES,Beds,695.0,No old price,True,https://www.ikea.com/sa/en/p/hemnes-bed-frame-white-stain-30249546/,Yes,Carina Bengs,,,104.0
246,39253176,STUVA / FRITIDS,Beds,995.0,No old price,True,https://www.ikea.com/sa/en/p/stuva-fritids-cot-with-drawers-light-blue-s39253176/,No,Ebba Strandmark,,86.0,66.0
651,60323592,BILLSBRO,Bookcases & shelving units,15.0,No old price,True,https://www.ikea.com/sa/en/p/billsbro-handle-stainless-steel-colour-60323592/,No,H Preutz/A Fredriksson,,,
167,99302975,PLATSA,Beds,2163.5,"SR 2,360",True,https://www.ikea.com/sa/en/p/platsa-bed-frame-with-2-door-3-drawers-white-fonnes-s99302975/,No,IKEA of Sweden,40.0,43.0,141.0
20,340759,EKEDALEN,Bar furniture,995.0,No old price,True,https://www.ikea.com/sa/en/p/ekedalen-bar-table-white-00340759/,No,Ehlén Johansson,,105.0,80.0
1041,30371056,SKÄRHAMN,Cabinets & cupboards,39.0,No old price,True,https://www.ikea.com/sa/en/p/skaerhamn-knob-black-chrome-plated-30371056/,Yes,Ebba Strandmark,35.0,,
1174,59337670,LOBERGET / SIBBEN,Chairs,95.0,No old price,True,https://www.ikea.com/sa/en/p/loberget-sibben-childrens-desk-chair-white-s59337670/,No,IKEA of Sweden,56.0,,56.0
157,9149879,VALLENTUNA,Beds,1160.0,"SR 1,450",True,https://www.ikea.com/sa/en/p/vallentuna-sofa-bed-module-hillared-dark-grey-s09149879/,Yes,Fredriksson/L Löwenhielm/Hilland,100.0,45.0,80.0
734,9300650,BESTÅ,Bookcases & shelving units,2635.0,No old price,True,https://www.ikea.com/sa/en/p/besta-tv-storage-combination-glass-doors-black-brown-selsviken-high-gloss-black-smoked-glass-s09300650/,Yes,IKEA of Sweden,42.0,193.0,300.0
1110,417635,YNGVAR,Café furniture,399.0,No old price,True,https://www.ikea.com/sa/en/p/yngvar-chair-red-00417635/,No,IKEA of Sweden,51.0,71.0,53.0
708,49282994,BROR,Bookcases & shelving units,530.0,No old price,True,https://www.ikea.com/sa/en/p/bror-shelving-unit-black-s49282994/,No,IKEA of Sweden,40.0,190.0,85.0
736,19057483,BESTÅ,Bookcases & shelving units,480.0,No old price,True,https://www.ikea.com/sa/en/p/besta-wall-cabinet-with-2-doors-lappviken-white-s19057483/,Yes,IKEA of Sweden,22.0,128.0,60.0
105,80253809,KURA,Beds,745.0,No old price,True,https://www.ikea.com/sa/en/p/kura-reversible-bed-white-pine-80253809/,No,T Christensen/K Legaard,,116.0,99.0
705,10364523,KALLVIKEN,Bookcases & shelving units,170.0,No old price,True,https://www.ikea.com/sa/en/p/kallviken-door-dark-grey-concrete-effect-10364523/,No,IKEA of Sweden,,64.0,60.0
310,9305087,JONAXEL,Bookcases & shelving units,135.0,No old price,True,https://www.ikea.com/sa/en/p/jonaxel-frame-wire-baskets-top-shelf-s09305087/,No,IKEA of Sweden,51.0,70.0,25.0
817,59248867,LIXHULT,Cabinets & cupboards,580.0,No old price,True,https://www.ikea.com/sa/en/p/lixhult-storage-combination-dark-blue-s59248867/,Yes,Jon Karlsson,35.0,60.0,140.0
843,59275101,HAVSTA,Cabinets & cupboards,925.0,No old price,True,https://www.ikea.com/sa/en/p/havsta-cabinet-with-plinth-white-s59275101/,Yes,IKEA of Sweden,37.0,134.0,81.0
788,59311463,JONAXEL,Bookcases & shelving units,975.0,SR 981,True,https://www.ikea.com/sa/en/p/jonaxel-frame-mesh-baskets-clothes-rails-s59311463/,No,IKEA of Sweden,51.0,207.0,148.0
11,121766,INGOLF,Bar furniture,395.0,No old price,True,https://www.ikea.com/sa/en/p/ingolf-bar-stool-with-backrest-white-00121766/,No,Carina Bengs,45.0,102.0,40.0
1167,80349671,TOBIAS,Chairs,345.0,No old price,True,https://www.ikea.com/sa/en/p/tobias-chair-transparent-chrome-plated-80349671/,No,Carl Öjerstam,56.0,82.0,55.0
926,60295532,BESTÅ,Cabinets & cupboards,30.0,No old price,True,https://www.ikea.com/sa/en/p/besta-glass-shelf-glass-60295532/,No,IKEA of Sweden,36.0,,56.0
25,10400540,EKEDALEN,Bar furniture,345.0,No old price,True,https://www.ikea.com/sa/en/p/ekedalen-bar-stool-with-backrest-dark-brown-orrsta-light-grey-10400540/,No,Ehlén Johansson,52.0,114.0,43.0
657,50275596,OXBERG,Bookcases & shelving units,100.0,No old price,True,https://www.ikea.com/sa/en/p/oxberg-door-white-50275596/,Yes,IKEA of Sweden,,97.0,40.0
396,69303504,IVAR,Bookcases & shelving units,625.0,No old price,True,https://www.ikea.com/sa/en/p/ivar-shelving-unit-w-cabinets-drawers-pine-red-s69303504/,No,IKEA of Sweden,30.0,124.0,89.0
776,79248319,IVAR,Bookcases & shelving units,440.0,No old price,True,https://www.ikea.com/sa/en/p/ivar-2-sections-shelves-pine-s79248319/,No,IKEA of Sweden,30.0,179.0,134.0
313,70342199,FJÄLLBO,Bookcases & shelving units,295.0,No old price,True,https://www.ikea.com/sa/en/p/fjaellbo-shelving-unit-black-70342199/,No,Johan Kroon,36.0,136.0,51.0
912,29300852,BESTÅ,Cabinets & cupboards,965.0,No old price,True,https://www.ikea.com/sa/en/p/besta-storage-combination-w-glass-doors-grey-stained-walnut-effect-lappviken-grey-stained-walnut-eff-clear-glass-s29300852/,Yes,Marcus Arvonen/IKEA of Sweden,42.0,193.0,60.0
925,10291678,LAPPVIKEN,Cabinets & cupboards,45.0,No old price,True,https://www.ikea.com/sa/en/p/lappviken-drawer-front-white-10291678/,Yes,IKEA of Sweden,,26.0,60.0
1068,338407,BAGGANÄS,Cabinets & cupboards,35.0,No old price,True,https://www.ikea.com/sa/en/p/bagganaes-handle-brass-colour-00338407/,Yes,H Preutz/A Fredriksson,31.0,,9.0
330,60364295,OLAUS,Bookcases & shelving units,145.0,No old price,True,https://www.ikea.com/sa/en/p/olaus-shelving-unit-galvanised-60364295/,No,IKEA of Sweden,36.0,94.0,92.0
945,49248858,LIXHULT,Cabinets & cupboards,841.0,No old price,True,https://www.ikea.com/sa/en/p/lixhult-storage-combination-red-orange-grey-pink-white-blue-green-s49248858/,No,Jon Karlsson,35.0,95.0,130.0
142,29241160,SONGESAND,Beds,1245.0,No old price,True,https://www.ikea.com/sa/en/p/songesand-bed-frame-with-4-storage-boxes-brown-loenset-s29241160/,Yes,IKEA of Sweden,64.0,14.0,153.0
998,49280754,BILLY / OXBERG,Cabinets & cupboards,1370.0,No old price,True,https://www.ikea.com/sa/en/p/billy-oxberg-bookcase-w-height-extension-ut-drs-white-s49280754/,Yes,Gillis Lundgren/IKEA of Sweden,30.0,237.0,160.0
1134,50434312,NILSOVE,Chairs,395.0,No old price,True,https://www.ikea.com/sa/en/p/nilsove-chair-with-armrests-rattan-white-50434312/,No,A Fredriksson/J Hultqvist/W Chong,57.0,82.0,57.0
1102,40429014,NORRÅKER,Café furniture,476.0,SR 595,True,https://www.ikea.com/sa/en/p/norraker-bar-table-birch-40429014/,Yes,J Karlsson/N Karlsson,,102.0,74.0
596,9287979,IVAR,Bookcases & shelving units,636.0,No old price,True,https://www.ikea.com/sa/en/p/ivar-shelving-unit-with-clothes-rail-s09287979/,No,IKEA of Sweden,50.0,179.0,174.0
779,99303442,IVAR,Bookcases & shelving units,1225.0,No old price,True,https://www.ikea.com/sa/en/p/ivar-shelving-unit-w-cabinets-drawers-pine-red-s99303442/,No,IKEA of Sweden,30.0,226.0,219.0
929,50363729,HÄLLAN,Cabinets & cupboards,275.0,No old price,True,https://www.ikea.com/sa/en/p/haellan-cabinet-white-50363729/,No,Jon Karlsson,47.0,50.0,45.0
1155,60178887,BEKVÄM,Chairs,59.0,No old price,True,https://www.ikea.com/sa/en/p/bekvaem-step-stool-beech-60178887/,No,Nike Karlsson,39.0,50.0,43.0
344,99294560,VITTSJÖ,Bookcases & shelving units,695.0,No old price,True,https://www.ikea.com/sa/en/p/vittsjoe-tv-storage-combination-black-brown-glass-s99294560/,No,Johan Kroon,36.0,175.0,202.0
303,30381593,IVAR,Bookcases & shelving units,345.0,No old price,True,https://www.ikea.com/sa/en/p/ivar-cabinet-with-doors-white-30381593/,No,Sarah Fager,30.0,83.0,80.0
477,99248554,IVAR,Bookcases & shelving units,1020.0,No old price,True,https://www.ikea.com/sa/en/p/ivar-2-sec-storage-unit-w-foldable-table-s99248554/,No,IKEA of Sweden,,226.0,134.0
865,70341005,ERIK,Cabinets & cupboards,595.0,No old price,True,https://www.ikea.com/sa/en/p/erik-file-cabinet-white-70341005/,Yes,IKEA of Sweden,50.0,104.0,41.0
626,40310208,IVAR,Bookcases & shelving units,45.0,No old price,True,https://www.ikea.com/sa/en/p/ivar-bottle-rack-grey-40310208/,No,Sarah Fager,30.0,3.0,83.0
761,89297663,JONAXEL,Bookcases & shelving units,670.0,SR 671,True,https://www.ikea.com/sa/en/p/jonaxel-frame-w-bskts-clths-rl-shlv-uts-s89297663/,No,IKEA of Sweden,51.0,173.0,173.0
948,10273090,MÖLLARP,Cabinets & cupboards,12.0,No old price,True,https://www.ikea.com/sa/en/p/moellarp-knob-black-10273090/,No,K Hagberg/M Hagberg,25.0,,
247,69297471,FLOTTEBO,Beds,1996.0,"SR 2,495",True,https://www.ikea.com/sa/en/p/flottebo-sofa-bed-vissle-purple-s69297471/,Yes,C Halskov/H Dalsgaard,120.0,79.0,200.0
766,99288012,IVAR,Bookcases & shelving units,718.0,No old price,True,https://www.ikea.com/sa/en/p/ivar-shelving-unit-w-shelves-drwrs-rail-s99288012/,No,IKEA of Sweden/Sarah Fager,50.0,124.0,174.0
894,59249409,HÄLLAN,Cabinets & cupboards,650.0,No old price,True,https://www.ikea.com/sa/en/p/haellan-storage-combination-with-doors-white-s59249409/,No,Jon Karlsson,47.0,142.0,45.0
1094,79285302,GALANT,Cabinets & cupboards,3240.0,No old price,True,https://www.ikea.com/sa/en/p/galant-storage-combination-w-sliding-doors-white-s79285302/,Yes,K Malmvall/E Lilja Löwenhielm,45.0,200.0,160.0
476,69287373,BILLY / MORLIDEN,Bookcases & shelving units,315.0,No old price,True,https://www.ikea.com/sa/en/p/billy-morliden-bookcase-with-glass-door-black-brown-glass-s69287373/,Yes,IKEA of Sweden/Gillis Lundgren,30.0,106.0,40.0
434,50293604,BESTÅ,Bookcases & shelving units,15.0,No old price,True,https://www.ikea.com/sa/en/p/besta-supporting-leg-grey-50293604/,No,IKEA of Sweden,,10.0,
306,70301542,KALLAX,Bookcases & shelving units,725.0,No old price,True,https://www.ikea.com/sa/en/p/kallax-shelving-unit-black-brown-70301542/,Yes,IKEA of Sweden,39.0,182.0,182.0
1062,80414256,VASSVIKEN,Cabinets & cupboards,100.0,No old price,True,https://www.ikea.com/sa/en/p/vassviken-door-drawer-front-white-80414256/,No,IKEA of Sweden,,,
298,69281804,BILLY / OXBERG,Bookcases & shelving units,915.0,No old price,True,https://www.ikea.com/sa/en/p/billy-oxberg-bookcase-with-glass-doors-white-s69281804/,Yes,Gillis Lundgren,30.0,202.0,120.0
333,69251345,IVAR,Bookcases & shelving units,420.0,No old price,True,https://www.ikea.com/sa/en/p/ivar-shelving-unit-pine-s69251345/,No,IKEA of Sweden,50.0,179.0,89.0
698,20334314,BILLSBRO,Bookcases & shelving units,15.0,No old price,True,https://www.ikea.com/sa/en/p/billsbro-handle-white-20334314/,No,H Preutz/A Fredriksson,,,
312,79302721,BESTÅ,Bookcases & shelving units,920.0,No old price,True,https://www.ikea.com/sa/en/p/besta-storage-combination-with-doors-black-brown-riksviken-nannarp-light-bronze-effect-s79302721/,Yes,IKEA of Sweden/Carl Öjerstam,42.0,74.0,120.0
716,70428904,EKET,Bookcases & shelving units,75.0,No old price,True,https://www.ikea.com/sa/en/p/eket-leg-metal-70428904/,No,IKEA of Sweden,,10.0,
444,30333286,BROR,Bookcases & shelving units,645.0,No old price,True,https://www.ikea.com/sa/en/p/bror-work-bench-black-pine-plywood-30333286/,No,IKEA of Sweden,,88.0,55.0
323,99286838,BESTÅ / EKET,Bookcases & shelving units,1719.0,No old price,True,https://www.ikea.com/sa/en/p/besta-eket-cabinet-combination-for-tv-white-light-grey-dark-grey-golden-brown-s99286838/,Yes,Jon Karlsson/IKEA of Sweden,40.0,220.0,210.0
1097,30428982,NORRÅKER,Café furniture,596.0,SR 745,True,https://www.ikea.com/sa/en/p/norraker-table-birch-30428982/,No,J Karlsson/N Karlsson,,74.0,74.0
915,29299165,BESTÅ,Cabinets & cupboards,925.0,No old price,True,https://www.ikea.com/sa/en/p/besta-tv-bench-with-doors-black-brown-notviken-grey-green-s29299165/,Yes,IKEA of Sweden,42.0,38.0,180.0
655,49303958,BROR,Bookcases & shelving units,1545.0,No old price,True,https://www.ikea.com/sa/en/p/bror-shelving-unit-white-s49303958/,No,IKEA of Sweden,40.0,190.0,254.0
1165,29301700,LEIFARNE,Chairs,310.0,No old price,True,https://www.ikea.com/sa/en/p/leifarne-swivel-chair-dark-yellow-balsberget-white-s29301700/,Yes,Mia Lagerman,69.0,,69.0
522,49285817,EKET,Bookcases & shelving units,94.0,No old price,True,https://www.ikea.com/sa/en/p/eket-wall-mounted-shelving-unit-white-s49285817/,Yes,Jon Karlsson/IKEA of Sweden,35.0,35.0,35.0
526,70443626,NOTVIKEN,Bookcases & shelving units,100.0,No old price,True,https://www.ikea.com/sa/en/p/notviken-door-drawer-front-blue-70443626/,Yes,IKEA of Sweden,,38.0,60.0
942,99249520,HÄLLAN,Cabinets & cupboards,1575.0,No old price,True,https://www.ikea.com/sa/en/p/haellan-storage-combination-with-doors-white-s99249520/,No,Jon Karlsson,47.0,167.0,90.0
689,59276172,ALGOT,Bookcases & shelving units,477.0,SR 655,True,https://www.ikea.com/sa/en/p/algot-wall-upright-shelves-rod-white-s59276172/,No,Francis Cayouette,41.0,199.0,132.0
1072,80339790,HACKÅS,Cabinets & cupboards,17.0,No old price,True,https://www.ikea.com/sa/en/p/hackas-knob-anthracite-80339790/,No,J Löfgren/J Pettersson,18.0,,24.0
123,20228709,BRIMNES,Beds,220.0,No old price,True,https://www.ikea.com/sa/en/p/brimnes-headboard-with-storage-compartment-white-20228709/,Yes,K Hagberg/M Hagberg,28.0,111.0,146.0
632,69248560,IVAR,Bookcases & shelving units,1085.0,No old price,True,https://www.ikea.com/sa/en/p/ivar-2-sec-storage-unit-w-foldable-table-pine-s69248560/,No,IKEA of Sweden,,179.0,175.0
591,59291634,KOLBJÖRN,Bookcases & shelving units,1140.0,No old price,True,https://www.ikea.com/sa/en/p/kolbjoern-shelving-unit-with-2-cabinets-beige-s59291634/,No,IKEA of Sweden,37.0,161.0,171.0
950,50295306,BESTÅ,Cabinets & cupboards,150.0,No old price,True,https://www.ikea.com/sa/en/p/besta-top-panel-for-tv-glass-white-50295306/,Yes,IKEA of Sweden,40.0,,180.0
588,20245964,BESTÅ,Bookcases & shelving units,135.0,No old price,True,https://www.ikea.com/sa/en/p/besta-frame-black-brown-20245964/,Yes,IKEA of Sweden,40.0,64.0,60.0
235,29297454,FLOTTEBO,Beds,1676.0,"SR 2,095",True,https://www.ikea.com/sa/en/p/flottebo-sofa-bed-with-side-table-vissle-purple-s29297454/,Yes,C Halskov/H Dalsgaard,90.0,79.0,200.0
547,89020472,BILLY,Bookcases & shelving units,915.0,No old price,True,https://www.ikea.com/sa/en/p/billy-bookcase-black-brown-s89020472/,Yes,Gillis Lundgren/IKEA of Sweden,28.0,237.0,120.0
425,70286645,KALLAX,Bookcases & shelving units,75.0,No old price,True,https://www.ikea.com/sa/en/p/kallax-insert-with-2-drawers-white-70286645/,Yes,Tord Björklund,37.0,33.0,33.0
1009,90291698,LAXVIKEN,Cabinets & cupboards,175.0,No old price,True,https://www.ikea.com/sa/en/p/laxviken-door-white-90291698/,No,IKEA of Sweden,,64.0,60.0
200,29288100,DELAKTIG,Beds,1800.0,No old price,True,https://www.ikea.com/sa/en/p/delaktig-bed-frame-with-2-side-tables-aluminium-black-s29288100/,No,IKEA of Sweden/Tom Dixon,,29.0,204.0
1055,10363632,HÄLLAN,Cabinets & cupboards,50.0,No old price,True,https://www.ikea.com/sa/en/p/haellan-pair-of-legs-white-10363632/,No,Jon Karlsson,2.0,29.0,45.0
602,29286728,EKET,Bookcases & shelving units,1830.0,"SR 1,948",True,https://www.ikea.com/sa/en/p/eket-cabinet-combination-with-legs-multicolour-1-s29286728/,Yes,IKEA of Sweden/Jon Karlsson,35.0,210.0,210.0
243,99275241,STUVA / FÖLJA,Beds,1980.0,No old price,True,https://www.ikea.com/sa/en/p/stuva-foelja-loft-bed-combo-w-4-drawers-2-doors-white-s99275241/,No,IKEA of Sweden/Ebba Strandmark,,182.0,
28,29297227,STENSELE / NORRARYD,Bar furniture,1340.0,No old price,True,https://www.ikea.com/sa/en/p/stensele-norraryd-bar-table-and-2-bar-stools-anthracite-anthracite-black-s29297227/,No,Nike Karlsson/Maja Ganszyniec,,,
223,50456417,SLÄKT,Beds,75.0,No old price,False,https://www.ikea.com/sa/en/p/slaekt-headboard-white-50456417/,Yes,Ebba Strandmark,,40.0,90.0
730,50434185,ALGOT,Bookcases & shelving units,20.0,No old price,True,https://www.ikea.com/sa/en/p/algot-wall-upright-black-50434185/,No,Francis Cayouette,,84.0,4.0
60,19254209,SAGSTUA,Beds,545.0,No old price,True,https://www.ikea.com/sa/en/p/sagstua-bed-frame-white-s19254209/,Yes,IKEA of Sweden/Paulin Machado,,140.0,148.0
265,80275887,KALLAX,Bookcases & shelving units,250.0,No old price,True,https://www.ikea.com/sa/en/p/kallax-shelving-unit-white-80275887/,Yes,Tord Björklund,39.0,147.0,77.0
696,99221026,EKET,Bookcases & shelving units,978.0,No old price,True,https://www.ikea.com/sa/en/p/eket-wall-mounted-cabinet-combination-white-s99221026/,Yes,IKEA of Sweden/Jon Karlsson,35.0,105.0,70.0
222,70299695,BJORLI,Beds,40.0,SR 50/4 pack,True,https://www.ikea.com/sa/en/p/bjorli-leg-stainless-steel-70299695/,Yes,Ola Wihlborg,,,
367,49189199,EKET,Bookcases & shelving units,347.0,No old price,True,https://www.ikea.com/sa/en/p/eket-cabinet-combination-with-feet-dark-grey-s49189199/,Yes,IKEA of Sweden/Jon Karlsson,25.0,72.0,70.0
575,79297526,BESTÅ,Bookcases & shelving units,1620.0,No old price,True,https://www.ikea.com/sa/en/p/besta-tv-bench-with-doors-and-drawers-black-brown-hanviken-stubbarp-black-brown-s79297526/,Yes,Marcus Arvonen/IKEA of Sweden,42.0,74.0,240.0
748,59303477,IVAR,Bookcases & shelving units,2275.0,No old price,True,https://www.ikea.com/sa/en/p/ivar-shelving-unit-w-cabinets-drawers-pine-red-s59303477/,No,IKEA of Sweden,30.0,226.0,344.0
572,49298594,BESTÅ,Bookcases & shelving units,990.0,No old price,True,https://www.ikea.com/sa/en/p/besta-tv-bench-black-brown-selsviken-high-gloss-dark-red-brown-s49298594/,Yes,IKEA of Sweden,42.0,39.0,180.0
473,80334617,EKET,Bookcases & shelving units,12.0,No old price,True,https://www.ikea.com/sa/en/p/eket-connection-fittings-80334617/,No,IKEA of Sweden,,,
906,90323393,FIXA,Cabinets & cupboards,5.6,SR 7,True,https://www.ikea.com/sa/en/p/fixa-drill-template-orange-90323393/,No,IKEA of Sweden,,,64.0
